general_id,product_id,sku,url,product_name,price,image_list
elise_56193,56193,fs2311091bkwobk,https://elise.vn/jupe-but-chi-den-tui-cheo-fs2311091bkwobk.html,JUPE BÚT CHỈ ĐEN TÚI CHÉO,1.098.000 VND,{'001_JUPE BÚT CHỈ ĐEN TÚI CHÉO': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2311091bkwobk1.jpg'}
elise_56188,56188,ff2309048bkwobr,https://elise.vn/jupe-nau-beo-eo-xe-ben-ff2309048bkwobr.html,JUPE NÂU BÈO EO XẺ BÊN,1.398.000 VND,{'001_JUPE NÂU BÈO EO XẺ BÊN': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2309048bkwobr1.jpg'}
elise_56183,56183,ff2304127diwobk,https://elise.vn/dam-to-den-chun-eo-vien-ren-pk-trang-ff2304127diwobk.html,ĐẦM TƠ ĐEN CHUN EO VIỀN REN PK TRẮNG,2.298.000 VND,{'001_ĐẦM TƠ ĐEN CHUN EO VIỀN REN PK TRẮNG': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2304127diwobk.jpg'}
elise_56178,56178,ff2308082dmwobk,https://elise.vn/dam-den-co-dinh-day-xich-ff2308082dmwobk.html,ĐẦM ĐEN CỔ ĐÍNH DÂY XÍCH,2.098.000 VND,{'001_ĐẦM ĐEN CỔ ĐÍNH DÂY XÍCH': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308082dmwobk.jpg'}
elise_56173,56173,ff2308217diwobk,https://elise.vn/dam-den-vai-chuom-vien-ghi-ff2308217diwobk.html,ĐẦM ĐEN VAI CHƯỜM VIỀN GHI,2.098.000 VND,{'001_ĐẦM ĐEN VAI CHƯỜM VIỀN GHI': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308217diwobk.jpg'}
elise_56168,56168,ff2308133dmwowh,https://elise.vn/dam-trang-co-v-tay-ren-hoa-chum-ff2308133dmwowh.html,ĐẦM TRẮNG CỔ V TAY REN HOA CHÙM,2.098.000 VND,{'001_ĐẦM TRẮNG CỔ V TAY REN HOA CHÙM': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308133dmwowh.jpg'}
elise_56163,56163,ff2308177diwoge,https://elise.vn/dam-suong-van-xanh-com-kep-vien-co-kt-ff2308177diwoge.html,ĐẦM SUÔNG VÂN XANH CỐM KẸP VIỀN CỔ KT,2.098.000 VND,{'001_ĐẦM SUÔNG VÂN XANH CỐM KẸP VIỀN CỔ KT': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308177diwoge.jpg'}
elise_56158,56158,ff2308147diwoor,https://elise.vn/dam-van-cam-co-vuong-tay-lo-ff2308147diwoor.html,ĐẦM VÂN CAM CỔ VUÔNG TAY LỠ,2.298.000 VND,{'001_ĐẦM VÂN CAM CỔ VUÔNG TAY LỠ': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308147diwoor.jpg'}
elise_56153,56153,ff2308182diwoor,https://elise.vn/dam-cam-co-vest-chan-dap-ly-ff2308182diwoor.html,ĐẦM CAM CỔ VEST CHÂN DẬP LY,2.298.000 VND,{'001_ĐẦM CAM CỔ VEST CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308182diwoor.jpg'}
elise_56143,56143,ff2308027dmwopk,https://elise.vn/dam-cam-tim-xe-gau-chong-lech-ff2308027dmwopk.html,ĐẦM CAM TÍM XẺ GẤU CHỒNG LỆCH,2.098.000 VND,{'001_ĐẦM CAM TÍM XẺ GẤU CHỒNG LỆCH': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308027dmwopk.jpg'}
elise_56133,56133,ff2308085dmwowh,https://elise.vn/dam-suong-trang-xop-hoa-noi-ff2308085dmwowh.html,ĐẦM SUÔNG TRẮNG XỐP HOA NỔI,2.098.000 VND,{'001_ĐẦM SUÔNG TRẮNG XỐP HOA NỔI': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308085dmwowh1.jpg'}
elise_56067,56067,ff2308212dmwobr,https://elise.vn/dam-suong-nau-tay-xep-ly-ff2308212dmwobr.html,ĐẦM SUÔNG NÂU TAY XẾP LY,2.098.000 VND,{'001_ĐẦM SUÔNG NÂU TAY XẾP LY': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308212dmwobr.jpg'}
elise_56057,56057,ff2308205dmwobr,https://elise.vn/dam-nau-chan-dap-ly-vat-cheo-ff2308205dmwobr.html,ĐẦM NÂU CHÂN DẬP LY VẠT CHÉO,2.298.000 VND,{'001_ĐẦM NÂU CHÂN DẬP LY VẠT CHÉO': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308205dmwobr.jpg'}
elise_56052,56052,ff2309060bkorbr,https://elise.vn/chan-vay-xoe-to-nau-ff2309060bkorbr.html,CHÂN VÁY XÒE TƠ NÂU,1.298.000 VND,{'001_CHÂN VÁY XÒE TƠ NÂU': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2309060bkorbr.jpg'}
elise_56047,56047,ff2308175diwobr,https://elise.vn/dam-den-van-tay-phong-chan-dap-ly-ff2308175diwobr.html,ĐẦM ĐEN VÂN TAY PHỒNG CHÂN DẬP LY,2.198.000 VND,{'001_ĐẦM ĐEN VÂN TAY PHỒNG CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308175diwobr.jpg'}
elise_56042,56042,ff2309059tnorbr,https://elise.vn/ao-to-nau-rut-day-vai-ff2309059tnorbr.html,ÁO TƠ NÂU RÚT DÂY VAI,1.098.000 VND,{'001_ÁO TƠ NÂU RÚT DÂY VAI': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2309059tnorbr3.jpg'}
elise_56037,56037,ff2309028bkwobk,https://elise.vn/jupe-dai-den-no-cap-ff2309028bkwobk.html,JUPE DÀI ĐEN NƠ CẠP,1.498.000 VND,{'001_JUPE DÀI ĐEN NƠ CẠP': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2309028bkwobk1.jpg'}
elise_56032,56032,fs2309068diwowh,https://elise.vn/dam-tafta-trang-cup-nguc-cuon-hoa-fs2309068diwowh.html,ĐẦM TAFTA TRẮNG CÚP NGỰC CUỐN HOA,2.298.000 VND,{'001_ĐẦM TAFTA TRẮNG CÚP NGỰC CUỐN HOA': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2309068diwowh1.jpg'}
elise_56027,56027,fs2401140tsorpb,https://elise.vn/so-mi-to-den-ht-xich-fs2401140tsorpb.html,SƠ MI TƠ ĐEN HT XÍCH,1.098.000 VND,{'001_SƠ MI TƠ ĐEN HT XÍCH': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2401140tsorpb.jpg'}
elise_56022,56022,fs2312045diwopb,https://elise.vn/dam-voan-den-ht-xich-xep-beo-tang-fs2312045diwopb.html,ĐẦM VOAN ĐEN HT XÍCH XẾP BÈO TẦNG,2.298.000 VND,{'001_ĐẦM VOAN ĐEN HT XÍCH XẾP BÈO TẦNG': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2312045diwopb4.jpg'}
elise_56017,56017,ff2308158bkwobk,https://elise.vn/jupe-den-but-chi-vien-lua-ff2308158bkwobk.html,JUPE ĐEN BÚT CHÌ VIỀN LỤA,1.198.000 VND,{'001_JUPE ĐEN BÚT CHÌ VIỀN LỤA': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308158bkwobk.jpg'}
elise_56012,56012,fs2312046diorpb,https://elise.vn/dam-to-den-ht-xich-rut-day-suon-fs2312046diorpb.html,ĐẦM TƠ ĐEN HT XÍCH RÚT DÂY SƯỜN,2.098.000 VND,{'001_ĐẦM TƠ ĐEN HT XÍCH RÚT DÂY SƯỜN': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2312046diorpb.jpg'}
elise_56007,56007,fs2312040tnorpw,https://elise.vn/sm-to-trang-ht-xich-sat-nach-beo-co-fs2312040tnorpw.html,SM TƠ TRẮNG HT XÍCH SÁT NÁCH BÈO CỔ,998.000 VND,{'001_SM TƠ TRẮNG HT XÍCH SÁT NÁCH BÈO CỔ': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2312040tnorpw.jpg'}
elise_56002,56002,fs2312097diwobk,https://elise.vn/dam-den-sat-nach-day-co-lua-ht-xich-fs2312097diwobk.html,ĐẦM ĐEN SÁT NÁCH DÂY CỔ LỤA HT XÍCH,2.098.000 VND,{'001_ĐẦM ĐEN SÁT NÁCH DÂY CỔ LỤA HT XÍCH': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2312097diwobk2.jpg'}
elise_55997,55997,fs2312085bksipb,https://elise.vn/cv-lua-den-ht-xich-dap-ly-fs2312085bksipb.html,CV LỤA ĐEN HT XÍCH DẬP LY,1.398.000 VND,{'001_CV LỤA ĐEN HT XÍCH DẬP LY': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2312085bksipb1.jpg'}
elise_55992,55992,fs2305307diwobk,https://elise.vn/dam-chiffon-den-xep-beo-ren-nguc-fs2305307diwobk.html,ĐẦM CHIFFON ĐEN XẾP BÈO REN NGỰC,2.098.000 VND,{'001_ĐẦM CHIFFON ĐEN XẾP BÈO REN NGỰC': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2305307diwobk.jpg'}
elise_55987,55987,fs2312084tlwobk,https://elise.vn/sm-den-phoi-lua-den-ht-xich-dieu-chi-fs2312084tlwobk.html,SM ĐEN PHỐI LỤA ĐEN HT XÍCH DIỄU CHỈ,1.098.000 VND,{'001_SM ĐEN PHỐI LỤA ĐEN HT XÍCH DIỄU CHỈ': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2312084tlwobk3.jpg'}
elise_55982,55982,fs2308135diwobr,https://elise.vn/dam-but-chi-san-nau-tui-nguc-fs2308135diwobr.html,ĐẦM BÚT CHÌ SẠN NÂU TÚI NGỰC,2.098.000 VND,{'001_ĐẦM BÚT CHÌ SẠN NÂU TÚI NGỰC': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2308135diwobr1.jpg'}
elise_55977,55977,fs2311118diwowh,https://elise.vn/dam-trang-phoi-tay-luoi-dai-eo-fs2311118diwowh.html,ĐẦM TRẮNG PHỐI TAY LƯỚI ĐAI EO,2.098.000 VND,{'001_ĐẦM TRẮNG PHỐI TAY LƯỚI ĐAI EO': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2311118diwowh2.jpg'}
elise_55972,55972,fs2312096diorpw,https://elise.vn/dam-to-trang-ht-xich-co-beo-fs2312096diorpw.html,ĐẦM TƠ TRẮNG HT XÍCH CỔ BÈO,2.098.000 VND,{'001_ĐẦM TƠ TRẮNG HT XÍCH CỔ BÈO': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/s/fs2312096diorpw1.jpg'}
elise_55909,55909,ff2309007dxorbk,https://elise.vn/dam-to-den-phoi-tweed-ke-den-trang-ff2309007dxorbk.html,ĐẦM TƠ ĐEN PHỐI TWEED KẺ ĐEN TRẮNG,2.098.000 VND,{'001_ĐẦM TƠ ĐEN PHỐI TWEED KẺ ĐEN TRẮNG': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2309007dxorbk.jpg'}
elise_55879,55879,ff2307364bpwopk,https://elise.vn/quan-dai-san-hong-tim-ff2307364bpwopk.html,QUẦN DÀI SẠN HỒNG TÍM,1.298.000 VND,{'001_QUẦN DÀI SẠN HỒNG TÍM': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2307364bpwopk.jpg'}
elise_55874,55874,ff2307363tuwopk,https://elise.vn/vest-lung-san-hong-tim-ff2307363tuwopk.html,VEST LỬNG SẠN HỒNG TÍM,1.798.000 VND,{'001_VEST LỬNG SẠN HỒNG TÍM': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2307363tuwopk3.jpg'}
elise_55859,55859,ff2306191sdorbk,https://elise.vn/set-dam-to-den-phoi-co-ht-chu-ff2306191sdorbk.html,SET ĐẦM TƠ ĐEN PHỐI CỔ HT CHỮ,2.298.000 VND,{'001_SET ĐẦM TƠ ĐEN PHỐI CỔ HT CHỮ': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2306191sdorbk2.jpg'}
elise_55837,55837,ff2307092bkwobl,https://elise.vn/jupe-xanh-da-troi-can-cheo-ff2307092bkwobl.html,JUPE XANH DA TRỜI CAN CHÉO,1.098.000 VND,{'001_JUPE XANH DA TRỜI CAN CHÉO': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2307092bkwobl1.jpg'}
elise_55782,55782,ff2308131bkwopu,https://elise.vn/jupe-tim-xe-truoc-gan-ben-ff2308131bkwopu.html,JUPE TÍM XẺ TRƯỚC GÂN BÊN,1.298.000 VND,{'001_JUPE TÍM XẺ TRƯỚC GÂN BÊN': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308131bkwopu.jpg'}
elise_55737,55737,ff2308046diwoyl,https://elise.vn/dam-2-day-vang-chanh-cup-nguc-xe-ben-ff2308046diwoyl.html,ĐẦM 2 DÂY VÀNG CHANH CÚP NGỰC XẺ BÊN,2.098.000 VND,{'001_ĐẦM 2 DÂY VÀNG CHANH CÚP NGỰC XẺ BÊN': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308046diwoyl3.jpg'}
elise_55732,55732,ff2308045tuwoyl,https://elise.vn/vest-vang-chanh-sat-nach-nap-tui-ff2308045tuwoyl.html,VEST VÀNG CHANH SÁT NÁCH NẮP TÚI,1.898.000 VND,{'001_VEST VÀNG CHANH SÁT NÁCH NẮP TÚI': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2308045tuwoyl2.jpg'}
elise_55727,55727,ff2307222tnorwh,https://elise.vn/ao-to-trang-sat-nach-chiet-eo-ff2307222tnorwh.html,ÁO TƠ TRẮNG SÁT NÁCH CHIẾT EO,998.000 VND,{'001_ÁO TƠ TRẮNG SÁT NÁCH CHIẾT EO': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2307222tnorwh3.jpg'}
elise_55687,55687,ff2307150bksipk,https://elise.vn/cv-lua-hong-phan-cap-dinh-cuc-dap-ly-ff2307150bksipk.html,CV LỤA HỒNG PHẤN CẠP ĐÍNH CÚC DẬP LY,1.398.000 VND,{'001_CV LỤA HỒNG PHẤN CẠP ĐÍNH CÚC DẬP LY': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2307150bksipk.jpg'}
elise_55672,55672,ff2309022bkwowh,https://elise.vn/jupe-trang-xe-ben-dinh-cuc-cap-ff2309022bkwowh.html,JUPE TRẮNG XẺ BÊN ĐÍNH CÚC CẠP,1.298.000 VND,{'001_JUPE TRẮNG XẺ BÊN ĐÍNH CÚC CẠP': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2309022bkwowh.jpg'}
elise_55667,55667,ff2309017tslabe,https://elise.vn/ao-luoi-be-noi-dinh-thanh-chu-ff2309017tslabe.html,ÁO LƯỚI BE NỔI ĐÍNH THANH CHỮ,1.398.000 VND,{'001_ÁO LƯỚI BE NỔI ĐÍNH THANH CHỮ': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2309017tslabe.jpg'}
elise_55662,55662,ff2309103diwopl,https://elise.vn/dam-voan-hoa-xanh-buoc-no-co-ff2309103diwopl.html,ĐẦM VOAN HOA XANH BUỘC NƠ CỔ,2.298.000 VND,{'001_ĐẦM VOAN HOA XANH BUỘC NƠ CỔ': 'https://elise.vn/media/catalog/product/cache/f677d7e3a5087b6a18a5b1f320b78594/f/f/ff2309103diwopl2.jpg'}
